Allocated computing node compute-641-20
Eth Network

Running for COO Matrix Size 1024 x 1024
Running for Vector Size  1024
For each PPN we made 5 time measurements and each value presented on the following table are the median of them.

PPN, Total Time BCast,		Total Time MPI_Send,	Total Time MPI_Recv,	Computation Total Time, Slowest Process Time
4, 0.379085540771, 21.484136581421, 35.650014877319, 7.018804550171, 21.487951278687 
6, 0.188827514648, 21.976947784424, 58.525085449219, 7.245302200317, 21.981000900269
8, 0.190973281860, 22.034168243408, 80.718994140625, 7.267475128174, 22.037982940674
10, 0.195026397705, 24.647951126099, 106.330871582031, 7.506370544434, 24.652004241943
12, 0.212907791138, 25.750875473022, 134.520053863525, 7.286787033081, 25.761842727661
14, 0.217914581299, 26.647090911865, 163.280487060547, 7.246732711792, 26.650905609131
16, 0.266075134277, 27.595996856689, 194.539308547974, 7.286787033081, 27.604103088379
18, 0.287055969238, 30.605077743530, 263.509511947632, 12.159347534180, 30.667066574097
20, 0.272989273071, 30.502080917358, 292.422294616699, 9.686231613159, 30.543088912964
22, 0.283956527710, 31.299829483032, 333.662271499634, 11.255264282227, 31.306028366089
24, 0.306129455566, 34.980773925781, 406.878232955933, 11.646032333374, 34.986972808838
26, 0.375986099243, 33.143043518066, 420.605421066284, 12.360334396362, 33.189058303833
28, 0.349998474121, 34.938097000122, 481.041908264160, 13.271808624268, 35.005092620850
30, 0.380992889404, 48.855066299438, 738.741874694824, 12.929677963257, 48.882007598877
32, 0.360965728760, 60.589075088501, 945.168972015381, 13.309717178345, 60.604095458984
34, 0.407934188843, 93.379020690918, 1378.167390823364, 12.596368789673, 104.851007461548
36, 0.424146652222, 129.729032516479, 1584.848165512085, 22.425651550293, 131.329059600830
38, 0.380992889404, 169.363021850586, 1409.446716308594, 12.166976928711, 169.451951980591
40, 0.430107116699, 177.942991256714, 2255.455017089844, 12.023210525513, 188.596963882446
42, 0.410079956055, 224.223136901855, 2958.135366439819, 11.560440063477, 224.350214004517
44, 0.423908233643, 206.916809082031, 2371.820211410522, 12.325286865234, 207.711935043335
46, 0.388145446777, 268.742084503174, 2861.332893371582, 11.508464813232, 268.748044967651
48, 0.406026840210, 257.081985473633, 3540.627479553223, 12.779951095581, 258.454799652100
50, 0.447034835815, 262.921094894409, 3985.473394393921, 12.274265289307, 265.166044235229
52, 0.375986099243, 294.371128082275, 5051.014184951782, 12.459278106689, 294.428110122681
54, 0.463962554932, 286.585092544556, 5310.983657836914, 12.276411056519, 297.724008560181
56, 0.380992889404, 326.869964599609, 5574.606657028198, 12.848377227783, 328.881978988647
58, 0.411033630371, 297.875165939331, 6133.120298385620, 12.966394424438, 315.288066864014
60, 0.391006469727, 330.834865570068, 6611.618995666504, 13.242959976196, 332.461118698120
62, 0.380039215088, 322.861909866333, 6197.727203369141, 13.503313064575, 322.895050048828
64, 0.391960144043, 424.060106277466, 9992.985248565674, 13.352394104004, 429.445981979370
